ID,primaryTitle,startYear,averageRating,numVotes,tconst
2946,A Scanner Darkly,2006,7.0,120505,tt0405296
2947,Filth,2013,7.0,120219,tt1450321
2948,Trance,2013,6.9,119997,tt1924429
2949,Cool Runnings,1993,7.0,118961,tt0106611
2950,What Dreams May Come,1998,7.0,118393,tt0120889
2951,The Last Boy Scout,1991,7.0,117656,tt0102266
2952,Super Troopers,2001,7.0,116943,tt0247745
2953,The Road to El Dorado,2000,6.9,115761,tt0138749
2954,Martyrs,2008,7.0,115659,tt1029234
2955,ParaNorman,2012,7.0,114642,tt1623288
2956,Get the Gringo,2012,6.9,113768,tt1567609
2957,Clear and Present Danger,1994,6.9,113615,tt0109444
2958,The X Files,1998,7.0,113115,tt0120902
2959,Cop Land,1997,7.0,112423,tt0118887
2960,Juror #2,2024,7.0,112106,tt27403986
2961,The Highwaymen,2019,6.9,110831,tt1860242
2962,Unleashed,2005,7.0,110669,tt0342258
2963,Alpha Dog,2006,6.9,110483,tt0426883
2964,Romancing the Stone,1984,6.9,109214,tt0088011
2965,Fatal Attraction,1987,6.9,107726,tt0093010
2966,Finch,2021,6.9,106942,tt3420504
2967,Extremely Loud & Incredibly Close,2011,6.9,106936,tt0477302
2968,Holes,2003,7.0,106838,tt0311289
2969,Jawan,2023,6.9,106585,tt15354916
2970,The Outsiders,1983,7.0,106118,tt0086066
2971,Secretary,2002,6.9,106075,tt0274812
2972,The Thomas Crown Affair,1999,6.9,105713,tt0155267
2973,A Good Year,2006,6.9,105227,tt0401445
2974,Out of Sight,1998,7.0,103905,tt0120780
2975,Big Eyes,2014,7.0,103116,tt1126590
2976,Another Earth,2011,6.9,103060,tt1549572
2977,The Guardian,2006,6.9,101712,tt0406816
2978,Pig,2021,6.9,101153,tt11003218
2979,Sisu,2022,6.9,100250,tt14846026
2980,Fallen,1998,7.0,99068,tt0119099
2981,Unthinkable,2010,7.0,98405,tt0914863
2982,The Color of Money,1986,7.0,98333,tt0090863
2983,Monster's Ball,2001,7.0,97055,tt0285742
2984,Get Shorty,1995,6.9,94895,tt0113161
2985,Kingpin,1996,6.9,94751,tt0116778
2986,My Girl,1991,6.9,94668,tt0102492
2987,Raw,2016,6.9,94484,tt4954522
2988,Confessions of a Dangerous Mind,2002,7.0,94401,tt0270288
2989,Taxi,1998,7.0,93936,tt0152930
2990,The Longest Ride,2015,7.0,92699,tt2726560
2991,Sorry to Bother You,2018,6.9,92427,tt5688932
2992,Fighting with My Family,2019,7.0,91729,tt6513120
2993,Grandma's Boy,2006,6.9,91703,tt0456554
2994,Stir of Echoes,1999,6.9,91463,tt0164181
2995,Ballerina,2025,6.9,90997,tt7181546
2996,My Week with Marilyn,2011,6.9,90907,tt1655420
2997,48 Hrs.,1982,6.9,90672,tt0083511
2998,Legend of the Guardians: The Owls of Ga'Hoole,2010,6.9,90449,tt1219342
2999,The Christmas Chronicles,2018,7.0,89587,tt2990140
3000,The Duchess,2008,6.9,89557,tt0864761
3001,Kids,1995,7.0,89536,tt0113540
3002,The Last Castle,2001,6.9,88221,tt0272020
3003,Climax,2018,6.9,86947,tt8359848
3004,Bottle Rocket,1996,6.9,86866,tt0115734
3005,All Is Lost,2013,6.9,85890,tt2017038
3006,Outlaw King,2018,6.9,85875,tt6679794
3007,Fright Night,1985,7.0,85215,tt0089175
3008,1984,1984,7.0,85022,tt0087803
3009,Girl with a Pearl Earring,2003,6.9,84634,tt0335119
3010,Frank,2014,6.9,83904,tt1605717
3011,The Words,2012,7.0,83600,tt1840417
3012,The Infiltrator,2016,7.0,83552,tt1355631
3013,The Edge,1997,7.0,83069,tt0119051
3014,Jackass Number Two,2006,7.0,82135,tt0493430
3015,Troll Hunter,2010,6.9,81841,tt1740707
3016,The Thirteenth Floor,1999,7.0,80943,tt0139809
3017,The Woman King,2022,6.9,80498,tt8093700
3018,A Most Violent Year,2014,6.9,80401,tt2937898
3019,The Water Diviner,2014,7.0,79920,tt3007512
3020,DC League of Super-Pets,2022,7.0,79781,tt8912936
3021,Bringing Out the Dead,1999,6.9,79629,tt0163988
3022,The Sisters Brothers,2018,6.9,74208,tt4971344
3023,The Rescuers,1977,6.9,73478,tt0076618
3024,Overboard,1987,6.9,73157,tt0093693
3025,Time Bandits,1981,6.9,72565,tt0081633
3026,The Bad Guys,2022,6.9,72159,tt8115900
3027,Whip It,2009,6.9,71710,tt1172233
3028,Sonic the Hedgehog 3,2024,6.9,70330,tt18259086
3029,The Crimson Rivers,2000,6.9,68271,tt0228786
3030,Black Snake Moan,2006,6.9,68015,tt0462200
3031,Charlie Bartlett,2007,6.9,67742,tt0423977
3032,Free State of Jones,2016,6.9,66972,tt1124037
3033,I Don't Feel at Home in This World Anymore,2017,6.9,66595,tt5710514
3034,Westworld,1973,6.9,65686,tt0070909
3035,Tully,2018,6.9,65304,tt5610554
3036,My Own Private Idaho,1991,6.9,65219,tt0102494
3037,Everybody Wants Some!!,2016,6.9,63072,tt2937696
3038,Ichi the Killer,2001,6.9,62662,tt0296042
3039,The Lookout,2007,6.9,61497,tt0427470
3040,An American Tail,1986,6.9,60485,tt0090633
3041,Traitor,2008,6.9,60358,tt0988047
3042,Wicker Park,2004,6.9,60248,tt0324554
3043,Fletch,1985,6.9,60017,tt0089155
3044,Dragged Across Concrete,2018,6.9,59960,tt6491178
3045,Ma Rainey's Black Bottom,2020,6.9,59929,tt10514222
3046,The Majestic,2001,6.9,59806,tt0268995
3047,Naked Lunch,1991,6.9,59584,tt0102511
3048,Dave,1993,6.9,59209,tt0106673
3049,The Croods: A New Age,2020,6.9,58451,tt2850386
3050,The Meyerowitz Stories,2017,6.9,55865,tt5536736
3051,Hesher,2010,6.9,55211,tt1403177
3052,Labor Day,2013,6.9,54912,tt1967545
3053,When Evil Lurks,2023,6.9,54692,tt16300962
3054,Flight of the Navigator,1986,6.9,54109,tt0091059
3055,Ladyhawke,1985,6.9,53887,tt0089457
3056,He Got Game,1998,6.9,53818,tt0124718
3057,Gia,1998,6.9,53388,tt0123865
3058,Bubba Ho-Tep,2002,6.9,53317,tt0281686
3059,Adventures in Babysitting,1987,6.9,52536,tt0092513
3060,Rabbit Hole,2010,6.9,52358,tt0935075
3061,Stronger,2017,6.9,52288,tt3881784
3062,Hector and the Search for Happiness,2014,6.9,51907,tt1626146
3063,Presumed Innocent,1990,6.9,50990,tt0100404
3064,Clash of the Titans,1981,6.9,50102,tt0082186
3065,Kill the Messenger,2014,6.9,49766,tt1216491
3066,Chip 'n Dale: Rescue Rangers,2022,6.9,49704,tt3513500
3067,Slow West,2015,6.9,49339,tt3205376
3068,Rob Roy,1995,6.9,48178,tt0114287
3069,Near Dark,1987,6.9,48058,tt0093605
3070,Shadow of the Vampire,2000,6.9,47005,tt0189998
3071,Death Wish,1974,6.9,46716,tt0071402
3072,Women Talking,2022,6.9,46635,tt13669038
3073,King of New York,1990,6.9,46289,tt0099939
3074,Radio,2003,6.9,46052,tt0316465
3075,The Half of It,2020,6.9,46046,tt9683478
3076,Suffragette,2015,6.9,45907,tt3077214
3077,Trust,2010,6.9,45700,tt1529572
3078,Boy Erased,2018,6.9,45513,tt7008872
3079,Ravenous,1999,6.9,45439,tt0129332
3080,Mission Majnu,2023,6.9,45279,tt13131232
3081,Tigerland,2000,6.9,44708,tt0170691
3082,Stree 2: Sarkate Ka Aatank,2024,6.9,44149,tt27510174
3083,My Old Ass,2024,6.9,43695,tt18559464
3084,At Eternity's Gate,2018,6.9,42915,tt6938828
3085,Up in Smoke,1978,6.9,42694,tt0078446
3086,Hearts in Atlantis,2001,6.9,42580,tt0252501
3087,Detroit Rock City,1999,6.8,42485,tt0165710
3088,Bully,2001,6.9,42439,tt0242193
3089,9 to 5,1980,6.9,42040,tt0080319
3090,The Crucible,1996,6.8,41951,tt0115988
3091,World's Greatest Dad,2009,6.8,41782,tt1262981
3092,The Last Kingdom: Seven Kings Must Die,2023,6.9,41304,tt15767808
3093,The 33,2015,6.9,41009,tt2006295
3094,Altered States,1980,6.9,40778,tt0080360
3095,Arif V 216,2018,6.9,40771,tt6697582
3096,Vengeance,2022,6.8,40664,tt11976532
3097,A Girl Walks Home Alone at Night,2014,6.9,40524,tt2326554
3098,Real Genius,1985,6.9,40520,tt0089886
3099,Vettaiyan,2024,6.9,40501,tt26936666
3100,Love at First Sight,2023,6.8,40399,tt2183014
3101,Private Parts,1997,6.9,40106,tt0119951
3102,"To Wong Foo, Thanks for Everything! Julie Newmar",1995,6.8,39791,tt0114682
3103,Everybody Knows,2018,6.9,39705,tt4964788
3104,Velvet Goldmine,1998,6.9,39696,tt0120879
3105,22-Jul,2018,6.8,39576,tt7280898
3106,Victoria & Abdul,2017,6.8,39419,tt5816682
3107,Bananas,1971,6.9,39410,tt0066808
3108,Love Story,1970,6.9,39204,tt0066011
3109,Middle Men,2009,6.8,38801,tt1251757
3110,The Rookie,2002,6.9,38618,tt0265662
3111,Thelma,2017,6.9,38512,tt6304046
3112,Imagine Me & You,2005,6.8,38410,tt0421994
3113,The Dry,2020,6.8,38375,tt5144174
3114,Munich: The Edge of War,2021,6.8,38212,tt7475578
3115,Jersey Boys,2014,6.8,38008,tt1742044
3116,The Monster Squad,1987,6.9,37706,tt0093560
3117,Keeping Mum,2005,6.8,37141,tt0444653
3118,The Limey,1999,6.9,37015,tt0165854
3119,Nonnas,2025,6.8,36971,tt28309594
3120,Frankie and Johnny,1991,6.8,36942,tt0101912
3121,Serial Mom,1994,6.8,36894,tt0111127
3122,Creature from the Black Lagoon,1954,6.9,36847,tt0046876
3123,The Brood,1979,6.8,36842,tt0078908
3124,Igby Goes Down,2002,6.8,36816,tt0280760
3125,The Cooler,2003,6.9,36663,tt0318374
3126,Calibre,2018,6.8,36560,tt6218358
3127,Che: Part Two,2008,6.8,35996,tt0374569
3128,Borg vs. McEnroe,2017,6.9,35599,tt5727282
3129,Oliver Twist,2005,6.8,35180,tt0380599
3130,Saturday Night,2024,6.9,34937,tt27657135
3131,The Diary of a Teenage Girl,2015,6.8,34818,tt3172532
3132,The Greatest Beer Run Ever,2022,6.8,34630,tt10268488
3133,Champions,2023,6.8,34492,tt15339570
3134,Now and Then,1995,6.8,34173,tt0114011
3135,Play Misty for Me,1971,6.9,34067,tt0067588
3136,Haseen Dillruba,2021,6.9,33815,tt11027830
3137,Alan Partridge,2013,6.9,33655,tt0469021
3138,A Different Man,2024,6.9,33603,tt21097228
3139,Suck Me Shakespeer,2013,6.9,33569,tt2987732
3140,Freeway,1996,6.8,33525,tt0116361
3141,UHF,1989,6.9,33367,tt0098546
3142,Selena,1997,6.9,33238,tt0120094
3143,Return to Oz,1985,6.8,32817,tt0089908
3144,Bleed for This,2016,6.8,32790,tt1620935
3145,The Life List,2025,6.8,32747,tt2172954
3146,Arthur,1981,6.9,32732,tt0082031
3147,Goya's Ghosts,2006,6.9,32700,tt0455957
3148,Wildlife,2018,6.8,32697,tt5929754
3149,In Your Eyes,2014,6.9,32680,tt2101569
3150,Bugsy,1991,6.8,32464,tt0101516
3151,The Grifters,1990,6.9,32461,tt0099703
3152,Zombie,1979,6.8,32460,tt0080057
3153,"Don't Worry, He Won't Get Far on Foot",2018,6.8,32420,tt6288124
3154,The Map of Tiny Perfect Things,2021,6.8,31957,tt11080108
3155,Ruthless People,1986,6.9,31928,tt0091877
3156,Jerry and Marge Go Large,2022,6.9,31797,tt8323668
3157,The Night Comes for Us,2018,6.9,31794,tt6116856
3158,Under the Shadow,2016,6.8,31675,tt4273292
3159,Memphis Belle,1990,6.9,31616,tt0100133
3160,The Wackness,2008,6.9,31593,tt1082886
3161,Dead Again,1991,6.8,31413,tt0101669
3162,The Wizard of Lies,2017,6.8,31372,tt1933667
3163,The Big Boss,1971,6.9,31096,tt0067824
3164,The Thomas Crown Affair,1968,6.9,30689,tt0063688
3165,The Conspirator,2010,6.9,30677,tt0968264
3166,Surongo,2023,6.8,30456,tt28218009
3167,New Police Story,2004,6.9,30323,tt0386005
3168,Merry Christmas,2024,6.9,30106,tt15392282
3169,Suicide Kings,1997,6.9,30053,tt0120241
3170,Last Flag Flying,2017,6.9,29953,tt6018306
3171,DuckTales the Movie: Treasure of the Lost Lamp,1990,6.8,29839,tt0099472
3172,Lee,2023,6.9,29793,tt5112584
3173,Sitaare Zameen Par,2025,6.9,29558,tt29471573
3174,The Trip,2021,6.9,29510,tt13109952
3175,Bright Star,2009,6.9,29379,tt0810784
3176,Vikrant Rona,2022,6.9,29323,tt12015102
3177,Lady Macbeth,2016,6.8,29184,tt4291600
3178,Calendar Girls,2003,6.9,28939,tt0337909
3179,School Ties,1992,6.9,28692,tt0105327
3180,Muppet Treasure Island,1996,6.9,28262,tt0117110
3181,Fly Away Home,1996,6.9,28228,tt0116329
3182,Mr. Turner,2014,6.8,28204,tt2473794
3183,Blinded by the Light,2019,6.9,28183,tt8266310
3184,Agneepath,2012,6.9,28168,tt1849718
3185,Tetsuo: The Iron Man,1989,6.9,28082,tt0096251
3186,Dead Snow 2: Red vs. Dead,2014,6.8,27978,tt2832470
3187,2 States,2014,6.9,27957,tt2372678
3188,Bulworth,1998,6.8,27947,tt0118798
3189,A Guide to Recognizing Your Saints,2006,6.9,27813,tt0473488
3190,The Ref,1994,6.9,27796,tt0110955
3191,A Prayer Before Dawn,2017,6.8,27618,tt4080956
3192,The Fabulous Baker Boys,1989,6.9,26987,tt0097322
3193,Amanda Knox,2016,6.9,26947,tt5952332
3194,Millions,2004,6.8,26945,tt0366777
3195,Heaven,2002,6.9,26894,tt0246677
3196,Get on Up,2014,6.9,26840,tt2473602
3197,"I'm a Cyborg, But That's OK",2006,6.9,26704,tt0497137
3198,Devil in a Blue Dress,1995,6.8,26628,tt0112857
3199,Capricorn One,1978,6.8,26502,tt0077294
3200,Dolphin Tale,2011,6.8,26450,tt1564349
3201,Quigley Down Under,1990,6.9,26415,tt0102744
3202,Life Itself,2018,6.9,26415,tt5989218
3203,The Assassination of Richard Nixon,2004,6.9,26401,tt0364961
3204,Family Plot,1976,6.8,26365,tt0074512
3205,The Eagle Has Landed,1976,6.9,26190,tt0074452
3206,How to Marry a Millionaire,1953,6.8,26130,tt0045891
3207,It's Only the End of the World,2016,6.8,25976,tt4645368
3208,Leap!,2016,6.8,25974,tt2261287
3209,The Importance of Being Earnest,2002,6.8,25590,tt0278500
3210,Puncture,2011,6.8,25389,tt1582248
3211,One Piece Film: Red,2022,6.7,25252,tt16183464
3212,Crossing Over,2009,6.7,25214,tt0924129
3213,The Three Musketeers - Part I: D'Artagnan,2023,6.7,25212,tt12672536
3214,Ben Is Back,2018,6.7,25069,tt7545524
3215,Dead Men Don't Wear Plaid,1982,6.8,25046,tt0083798
3216,Captain America: The First Avenger,2011,6.9,944730,tt0458339
3217,Iron Man 2,2010,6.9,914505,tt1228705
3218,The Amazing Spider-Man,2012,6.9,742978,tt0948470
3219,Jurassic World,2015,6.9,713761,tt0369610
3220,Star Wars: Episode VIII - The Last Jedi,2017,6.9,702954,tt2527336
3221,Ted,2012,6.9,692159,tt1637725
3222,Pacific Rim,2013,6.9,549301,tt1663662
3223,Doctor Strange in the Multiverse of Madness,2022,6.9,525087,tt9419884
3224,Horrible Bosses,2011,6.9,481953,tt1499658
3225,Madagascar,2005,6.9,464663,tt0351283
3226,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",2005,6.9,447988,tt0363771
3227,Home Alone 2: Lost in New York,1992,6.9,434074,tt0104431
3228,Maleficent,2014,6.9,417045,tt1587310
3229,Mission: Impossible III,2006,6.9,415921,tt0317919
3230,Solo: A Star Wars Story,2018,6.9,399784,tt3778644
3231,Knocked Up,2007,6.9,393979,tt0478311
3232,Ocean's Thirteen,2007,6.9,380582,tt0496806
3233,National Treasure,2004,6.9,370192,tt0368891
3234,Pineapple Express,2008,6.9,367757,tt0910936
3235,Hellboy,2004,6.9,363929,tt0167190
3236,Liar Liar,1997,6.9,353948,tt0119528
3237,Ace Ventura: Pet Detective,1994,6.9,343566,tt0109040
3238,28 Weeks Later,2007,6.9,341245,tt0463854
3239,Step Brothers,2008,6.9,333909,tt0838283
3240,Con Air,1997,6.9,333177,tt0118880
3241,Public Enemies,2009,6.9,330570,tt1152836
3242,The World's End,2013,6.9,308253,tt1213663
3243,Aladdin,2019,6.9,307102,tt6139732
3244,Vanilla Sky,2001,6.9,299985,tt0259711
3245,Non-Stop,2014,6.9,283472,tt2024469
3246,Ice Age: Dawn of the Dinosaurs,2009,6.9,278797,tt1080016
3247,Paul,2011,6.9,276922,tt1092026
3248,Cloudy with a Chance of Meatballs,2009,6.9,276452,tt0844471
3249,Crank,2006,6.9,273314,tt0479884
3250,Game Night,2018,6.9,268703,tt2704998
3251,Clueless,1995,6.9,268444,tt0112697
3252,Rio,2011,6.9,265063,tt1436562
3253,The Hitman's Bodyguard,2017,6.9,258421,tt1959563
3254,The Magnificent Seven,2016,6.9,239827,tt2404435
3255,Rocky IV,1985,6.9,238661,tt0089927
3256,The Black Phone,2021,6.9,233221,tt7144666
3257,Enemy,2013,6.9,230206,tt2316411
3258,Rocky III,1982,6.9,222414,tt0084602
3259,Robin Hood: Prince of Thieves,1991,6.9,217548,tt0102798
3260,Legend,2015,6.9,217358,tt3569230
3261,Crazy Rich Asians,2018,6.9,203214,tt3104988
3262,Cinderella,2015,6.9,201228,tt1661199
3263,Wonka,2023,6.9,181251,tt6166392
3264,Adventureland,2009,6.8,172989,tt1091722
3265,The Wedding Singer,1998,6.9,170002,tt0120888
3266,Conan the Barbarian,1982,6.9,169841,tt0082198
3267,Turning Red,2022,6.9,167988,tt8097030
3268,Hocus Pocus,1993,6.9,165641,tt0107120
3269,Four Brothers,2005,6.8,165320,tt0430105
3270,Jay and Silent Bob Strike Back,2001,6.8,164792,tt0261392
3271,The Lake House,2006,6.8,162812,tt0410297
3272,Kingdom of the Planet of the Apes,2024,6.8,159213,tt11389872
3273,The Firm,1993,6.9,156941,tt0106918
3274,The Autopsy of Jane Doe,2016,6.8,156874,tt3289956
3275,In the Heart of the Sea,2015,6.9,156350,tt1390411
3276,Horton Hears a Who!,2008,6.8,155865,tt0451079
3277,Love and Monsters,2020,6.9,155007,tt2222042
3278,The Equalizer 3,2023,6.8,152130,tt17024450
3279,Hellraiser,1987,6.9,149689,tt0093177
3280,Bill & Ted's Excellent Adventure,1989,6.9,147052,tt0096928
3281,Green Zone,2010,6.8,146016,tt0947810
3282,The Ministry of Ungentlemanly Warfare,2024,6.8,144171,tt5177120
3283,Atlantis: The Lost Empire,2001,6.9,143539,tt0230011
3284,Triangle,2009,6.9,142811,tt1187064
3285,What Happened to Monday,2017,6.8,141467,tt1536537
3286,The Score,2001,6.8,140880,tt0227445
3287,Babe,1995,6.9,139744,tt0112431
3288,Swiss Army Man,2016,6.9,138386,tt4034354
3289,One Hour Photo,2002,6.8,137325,tt0265459
3290,Companion,2025,6.9,137263,tt26584495
3291,Syriana,2005,6.9,137057,tt0365737
3292,A Christmas Carol,2009,6.8,136566,tt1067106
3293,Nymphomaniac: Vol. I,2013,6.9,136297,tt1937390
3294,The Naked Gun 2½: The Smell of Fear,1991,6.9,134098,tt0102510
3295,Safety Not Guaranteed,2012,6.9,133745,tt1862079
3296,Bombshell,2019,6.8,133206,tt6394270
3297,Thunderball,1965,6.9,132950,tt0059800
3298,Brother Bear,2003,6.9,132376,tt0328880
3299,Bicentennial Man,1999,6.9,129537,tt0182789
3300,Any Given Sunday,1999,6.9,129427,tt0146838
3301,Serendipity,2001,6.8,127854,tt0240890
3302,The Family Man,2000,6.8,126874,tt0218967
3303,Long Shot,2019,6.8,126643,tt2139881
3304,Patriot Games,1992,6.8,125946,tt0105112
3305,Street Kings,2008,6.8,124988,tt0421073
3306,You Only Live Twice,1967,6.8,123069,tt0062512
3307,Superman II,1980,6.8,122139,tt0081573
3308,While You Were Sleeping,1995,6.8,121735,tt0114924
3309,Final Destination: Bloodlines,2025,6.8,121315,tt9619824
3310,Hit Man,2023,6.8,120572,tt20215968
3311,Addams Family Values,1993,6.8,118848,tt0106220
3312,Meet the Robinsons,2007,6.8,118338,tt0396555
3313,Tenacious D in the Pick of Destiny,2006,6.8,118128,tt0365830
3314,Speak No Evil,2024,6.8,117489,tt27534307
3315,Enola Holmes 2,2022,6.8,112696,tt14641788
3316,eXistenZ,1999,6.8,111353,tt0120907
3317,Teenage Mutant Ninja Turtles,1990,6.8,110039,tt0100758
3318,Dan in Real Life,2007,6.8,109673,tt0480242
3319,Collateral Beauty,2016,6.8,107965,tt4682786
3320,Widows,2018,6.8,107504,tt4218572
3321,Risky Business,1983,6.8,105650,tt0086200
3322,Thirteen,2003,6.8,105187,tt0328538
3323,Reptile,2023,6.8,105142,tt13274016
3324,White Men Can't Jump,1992,6.8,103005,tt0105812
3325,The House That Jack Built,2018,6.8,101698,tt4003440
3326,Bloodsport,1988,6.8,100287,tt0092675
3327,News of the World,2020,6.8,99402,tt6878306
3328,Christine,1983,6.8,98601,tt0085333
3329,No Escape,2015,6.8,97054,tt1781922
3330,Monkey Man,2024,6.8,95565,tt9214772
3331,We Own the Night,2007,6.8,95450,tt0498399
3332,All the Money in the World,2017,6.8,95009,tt5294550
3333,Rebel Ridge,2024,6.8,94743,tt11301886
3334,Goon,2011,6.8,93085,tt1456635
3335,Saturday Night Fever,1977,6.8,92351,tt0076666
3336,The Long Kiss Goodnight,1996,6.8,90204,tt0116908
3337,The Fog,1980,6.8,88804,tt0080749
3338,Dream Scenario,2023,6.8,88375,tt21942866
3339,The 'Burbs,1989,6.8,88016,tt0096734
3340,The Good Nurse,2022,6.8,87131,tt4273800
3341,Boss Level,2020,6.8,86440,tt7638348
3342,Mank,2020,6.8,86153,tt10618286
3343,A Ghost Story,2017,6.8,84621,tt6265828
3344,Stripes,1981,6.8,83602,tt0083131
3345,What If,2013,6.8,83596,tt1486834
3346,Peter Pan,2003,6.8,83388,tt0316396
3347,Hitchcock,2012,6.8,82443,tt0975645
3348,The Iceman,2012,6.8,82442,tt1491044
3349,Walk Hard: The Dewey Cox Story,2007,6.8,80114,tt0841046
3350,Stepmom,1998,6.8,78180,tt0120686
3351,Elizabeth: The Golden Age,2007,6.8,77241,tt0414055
3352,Sunshine Cleaning,2008,6.8,75539,tt0862846
3353,The Kerala Story,2023,6.8,75509,tt24268454
3354,The First Time,2012,6.8,75005,tt1763303
3355,El Mariachi,1992,6.8,73746,tt0104815
3356,The Debt,2010,6.8,73319,tt1226753
3357,I See You,2019,6.8,72567,tt6079516
3358,Lolita,1997,6.8,72046,tt0119558
3359,Young Guns,1988,6.8,71905,tt0096487
3360,Draft Day,2014,6.8,71445,tt2223990
3361,Trouble with the Curve,2012,6.8,71053,tt2083383
3362,Storks,2016,6.8,70787,tt4624424
3363,Harsh Times,2005,6.8,70066,tt0433387
3364,Mr. Holmes,2015,6.8,69689,tt3168230
3365,Dog Soldiers,2002,6.8,69413,tt0280609
3366,The Ghost and the Darkness,1996,6.8,69183,tt0116409
3367,Salmon Fishing in the Yemen,2011,6.8,68421,tt1441952
3368,Bones and All,2022,6.8,68387,tt10168670
3369,Innerspace,1987,6.8,68104,tt0093260
3370,Before We Go,2014,6.8,67497,tt0443465
3371,Inland Empire,2006,6.8,66996,tt0460829
3372,City Slickers,1991,6.8,66284,tt0101587
3373,Working Girl,1988,6.8,66186,tt0096463
3374,Bernie,2011,6.8,66185,tt1704573
3375,Motherless Brooklyn,2019,6.8,65253,tt0385887
3376,Logan's Run,1976,6.8,64102,tt0074812
3377,The Boxtrolls,2014,6.8,63749,tt0787474
3378,Lilo & Stitch,2025,6.8,63749,tt11655566
3379,Stonehearst Asylum,2014,6.8,63250,tt1772264
3380,I'm Not There,2007,6.8,62943,tt0368794
3381,The American President,1995,6.8,62733,tt0112346
3382,"See No Evil, Hear No Evil",1989,6.8,62198,tt0098282
3383,Beavis and Butt-Head Do America,1996,6.8,62146,tt0115641
3384,Arctic,2018,6.8,61395,tt6820256
3385,Florence Foster Jenkins,2016,6.8,61391,tt4136084
3386,Last Tango in Paris,1972,6.8,61365,tt0070849
3387,Spies in Disguise,2019,6.8,61001,tt5814534
3388,Odd Thomas,2013,6.8,60578,tt1767354
3389,Frantic,1988,6.8,60290,tt0095174
3390,The War of the Roses,1989,6.8,60213,tt0098621
3391,Rendition,2007,6.8,59350,tt0804522
3392,Hillbilly Elegy,2020,6.7,59322,tt6772802
3393,Life,1999,6.8,59316,tt0123964
3394,Dumb Money,2023,6.8,59252,tt13957560
3395,Great Expectations,1998,6.8,58843,tt0119223
3396,Man Up,2015,6.8,58804,tt3064298
3397,Wyatt Earp,1994,6.7,57969,tt0111756
3398,To the Bone,2017,6.8,57737,tt5541240
3399,The Witches,1990,6.8,57614,tt0100944
3400,History of the World: Part I,1981,6.8,57607,tt0082517
3401,Martha Marcy May Marlene,2011,6.8,57582,tt1441326
3402,Rent,2005,6.8,57427,tt0294870
3403,To Die For,1995,6.8,57367,tt0114681
3404,Judy,2019,6.8,57286,tt7549996
3405,U Turn,1997,6.7,56705,tt0120399
3406,The Soloist,2009,6.7,56296,tt0821642
3407,Creepshow,1982,6.8,55993,tt0083767
3408,Veronica Mars,2014,6.7,55934,tt2771372
